User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
129992006,2021-10-24 04:15:56,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-24 04:15:56,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-24 04:15:57,Spot,Savings purchase,XMR,-0.00001859,""
129992006,2021-10-24 04:15:57,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-24 04:24:51,Spot,Savings purchase,DAI,-0.01446250,""
129992006,2021-10-24 09:33:51,Spot,Savings Principal redemption,LDDAI,-116.55863979,""
129992006,2021-10-24 09:33:51,Spot,Savings Principal redemption,DAI,116.55863979,""
129992006,2021-10-24 09:34:08,Spot,Buy,ETH,0.02830000,""
129992006,2021-10-24 09:34:08,Spot,Fee,BNB,-0.00018203,""
129992006,2021-10-24 09:34:08,Spot,Buy,DAI,-116.39478700,""
129992006,2021-10-24 09:34:17,Spot,Buy,ETH,-0.02824263,""
129992006,2021-10-24 09:34:17,Spot,Fee,BNB,-0.00018165,""
129992006,2021-10-24 09:34:17,Spot,Buy,BETH,0.03030000,""
129992006,2021-10-24 10:07:00,Spot,ETH 2.0 Staking Rewards,BETH,0.00007594,""
129992006,2021-10-24 13:43:31,Spot,Savings purchase,BNB,-0.70000000,""
129992006,2021-10-24 20:39:05,Spot,Savings purchase,ETH,-0.00005737,""
129992006,2021-10-24 20:40:58,Spot,Savings purchase,DAI,-0.16385279,""
129992006,2021-10-25 02:01:15,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-25 02:05:26,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-25 02:18:22,Spot,Savings Interest,XMR,0.00001859,""
129992006,2021-10-25 02:22:45,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-25 02:38:39,Pool,Pool Distribution,ETH,1.6E-7,""
129992006,2021-10-25 02:39:09,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-25 02:41:24,Pool,Pool Distribution,ETH,0.00016245,""
129992006,2021-10-25 04:16:38,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-25 04:16:38,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-25 04:16:38,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-25 04:16:39,Spot,Savings purchase,XMR,-0.00001859,""
129992006,2021-10-25 04:16:39,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-25 11:39:23,Spot,ETH 2.0 Staking Rewards,BETH,0.00007592,""
129992006,2021-10-26 01:47:52,Pool,Pool Distribution,ETH,0.00022905,""
129992006,2021-10-26 02:01:19,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-26 02:04:22,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-26 02:10:17,Spot,Savings Interest,XMR,0.00001859,""
129992006,2021-10-26 02:21:43,Spot,Savings Interest,DAI,0.00002033,""
129992006,2021-10-26 02:26:32,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-26 02:28:43,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-26 02:30:44,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-26 04:01:32,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-26 04:01:33,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-26 04:01:33,Spot,Savings purchase,XMR,-0.00001859,""
129992006,2021-10-26 04:01:33,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-26 04:01:33,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-26 05:00:06,Spot,Savings purchase,DAI,-0.00002033,""
129992006,2021-10-26 10:42:07,Spot,ETH 2.0 Staking Rewards,BETH,0.00007980,""
129992006,2021-10-27 01:44:23,Pool,Pool Distribution,ETH,2.3E-7,""
129992006,2021-10-27 01:46:53,Pool,Pool Distribution,ETH,0.00022396,""
129992006,2021-10-27 02:09:35,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-27 02:13:46,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-27 02:15:40,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-27 02:19:42,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-27 02:27:46,Spot,Savings Interest,DAI,0.00002033,""
129992006,2021-10-27 02:28:58,Spot,Savings Interest,XMR,0.00001859,""
129992006,2021-10-27 02:29:21,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-27 04:05:22,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-27 04:05:22,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-27 04:05:23,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-27 04:05:23,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-27 04:05:23,Spot,Savings purchase,XMR,-0.00001859,""
129992006,2021-10-27 05:07:04,Spot,Savings purchase,DAI,-0.00002033,""
129992006,2021-10-27 12:26:50,Spot,ETH 2.0 Staking Rewards,BETH,0.00007977,""
129992006,2021-10-28 01:47:04,Pool,Pool Distribution,ETH,0.00023996,""
129992006,2021-10-28 01:47:27,Pool,Pool Distribution,ETH,1.6E-7,""
129992006,2021-10-28 03:06:15,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-28 03:11:47,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-10-28 03:17:11,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-28 03:22:24,Spot,Savings Interest,DAI,0.00002033,""
129992006,2021-10-28 03:23:20,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-28 03:33:44,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-28 03:37:17,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-28 11:36:55,Spot,ETH 2.0 Staking Rewards,BETH,0.00007975,""
129992006,2021-10-28 21:39:12,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-28 21:39:13,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-28 21:39:13,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-28 21:39:13,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-28 21:39:14,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-10-28 22:30:42,Spot,Savings purchase,DAI,-0.00002033,""
129992006,2021-10-29 01:43:04,Pool,Pool Distribution,ETH,0.00021208,""
129992006,2021-10-29 02:01:53,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-29 02:06:10,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-29 02:12:37,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-10-29 02:14:53,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-29 02:17:11,Spot,Savings Interest,DAI,0.00002034,""
129992006,2021-10-29 02:28:04,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-29 02:37:20,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-29 04:13:29,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-29 04:13:29,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-29 04:13:29,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-29 04:13:34,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-10-29 04:13:34,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-29 04:54:47,Spot,Savings purchase,DAI,-0.00002034,""
129992006,2021-10-29 08:43:29,Spot,ETH 2.0 Staking Rewards,BETH,0.00007973,""
129992006,2021-10-29 08:54:57,Spot,Dual savings settlement,BUSD,118.94464000,""
129992006,2021-10-29 08:56:04,Spot,Dual savings settlement,USDT,201.42230000,""
129992006,2021-10-29 20:44:42,Spot,Savings purchase,USDT,-201.42230000,""
129992006,2021-10-29 20:44:42,Spot,Savings purchase,BUSD,-118.94464000,""
129992006,2021-10-30 01:46:38,Pool,Pool Distribution,ETH,0.00030772,""
129992006,2021-10-30 03:01:43,Spot,Savings Interest,BUSD,0.00000312,""
129992006,2021-10-30 03:03:31,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-10-30 03:04:50,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-30 03:07:51,Spot,Savings Interest,DAI,0.00002034,""
129992006,2021-10-30 03:21:32,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-30 03:22:18,Spot,Savings Interest,USDT,0.00002347,""
129992006,2021-10-30 03:30:07,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-30 04:33:08,Spot,Super BNB Mining,DAR,0.11338128,""
129992006,2021-10-30 08:16:02,Spot,ETH 2.0 Staking Rewards,BETH,0.00007970,""
129992006,2021-10-30 21:49:01,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-30 21:49:02,Spot,Savings purchase,USDT,-0.00002347,""
129992006,2021-10-30 21:49:02,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-30 21:49:02,Spot,Savings purchase,BUSD,-0.00000312,""
129992006,2021-10-30 21:49:03,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-10-30 22:27:16,Spot,Savings purchase,DAI,-0.00002034,""
129992006,2021-10-31 00:17:57,Spot,Savings Principal redemption,LDUSDT,-202.13636529,""
129992006,2021-10-31 00:17:57,Spot,Savings Principal redemption,USDT,202.13636529,""
129992006,2021-10-31 00:18:48,Spot,Buy,USDT,-201.91920000,""
129992006,2021-10-31 00:18:48,Spot,Buy,BUSD,202.00000000,""
129992006,2021-10-31 00:19:14,Spot,Savings Principal redemption,LDBUSD,-119.08725207,""
129992006,2021-10-31 00:19:14,Spot,Savings Principal redemption,BUSD,119.08725207,""
129992006,2021-10-31 02:01:32,Spot,Savings Interest,DAI,0.00002034,""
129992006,2021-10-31 02:11:31,Spot,Savings Interest,BUSD,0.00261039,""
129992006,2021-10-31 02:15:17,Spot,Savings Interest,USDT,0.00664624,""
129992006,2021-10-31 02:19:15,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-10-31 02:20:44,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-10-31 02:22:24,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-10-31 02:28:18,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-10-31 03:49:23,Pool,Pool Distribution,ETH,0.00020742,""
129992006,2021-10-31 03:52:24,Pool,Pool Distribution,ETH,1.7E-7,""
129992006,2021-10-31 04:22:48,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-10-31 04:22:49,Spot,Savings purchase,USDT,-0.22381153,""
129992006,2021-10-31 04:22:49,Spot,Savings purchase,BUSD,-0.00266246,""
129992006,2021-10-31 04:22:49,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-10-31 04:22:50,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-10-31 04:46:01,Spot,Super BNB Mining,DAR,0.11791859,""
129992006,2021-10-31 05:03:42,Spot,Savings purchase,DAI,-0.00002034,""
129992006,2021-10-31 08:46:46,Spot,ETH 2.0 Staking Rewards,BETH,0.00007968,""
129992006,2021-11-01 01:37:33,Pool,Pool Distribution,ETH,3.0E-7,""
129992006,2021-11-01 01:39:33,Pool,Pool Distribution,ETH,0.00021179,""
129992006,2021-11-01 03:02:25,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-01 03:07:21,Spot,Savings Interest,DAI,0.00002034,""
129992006,2021-11-01 03:11:12,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-01 03:18:14,Spot,Savings Interest,BTC,1.3E-7,""
129992006,2021-11-01 03:29:53,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-01 04:42:00,Spot,Super BNB Mining,DAR,0.11323130,""
129992006,2021-11-01 09:37:22,Spot,ETH 2.0 Staking Rewards,BETH,0.00007965,""
129992006,2021-11-01 21:46:53,Spot,Savings purchase,BTC,-1.3E-7,""
129992006,2021-11-01 21:46:58,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-01 21:46:58,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-01 22:22:38,Spot,Savings purchase,DAI,-0.00002034,""
129992006,2021-11-02 01:38:11,Pool,Pool Distribution,ETH,0.00018570,""
129992006,2021-11-02 01:39:05,Pool,Pool Distribution,ETH,2.9E-7,""
129992006,2021-11-02 03:11:51,Spot,Super BNB Mining,DAR,0.10955173,""
129992006,2021-11-02 04:01:34,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-02 04:02:37,Spot,Savings Interest,USDT,0.00001839,""
129992006,2021-11-02 04:07:21,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-02 04:18:30,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-02 04:18:43,Spot,Savings Interest,DAI,0.00002035,""
129992006,2021-11-02 04:25:46,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-02 04:29:54,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-02 08:35:56,Spot,ETH 2.0 Staking Rewards,BETH,0.00007963,""
129992006,2021-11-02 21:46:39,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-02 21:46:40,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-02 21:46:40,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-02 21:46:44,Spot,Savings purchase,USDT,-0.00001839,""
129992006,2021-11-02 21:46:44,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-02 22:22:05,Spot,Savings purchase,DAI,-0.00002035,""
129992006,2021-11-03 02:24:13,Pool,Pool Distribution,ETH,0.00019019,""
129992006,2021-11-03 02:24:52,Pool,Pool Distribution,ETH,2.4E-7,""
129992006,2021-11-03 02:43:48,Spot,Fee,BNB,-0.00011619,""
129992006,2021-11-03 02:43:48,Spot,Sell,ETH,0.01866800,""
129992006,2021-11-03 02:43:48,Spot,Sell,BETH,-0.02000000,""
129992006,2021-11-03 02:44:12,Spot,Sell,BUSD,98.76390500,""
129992006,2021-11-03 02:44:12,Spot,Sell,ETH,-0.02150000,""
129992006,2021-11-03 02:44:12,Spot,Fee,BNB,-0.00013365,""
129992006,2021-11-03 02:44:47,Spot,Launchpool Interest,DAR,0.23038263,""
129992006,2021-11-03 02:46:03,Spot,Savings purchase,BUSD,-0.00000500,""
129992006,2021-11-03 02:46:03,Spot,Savings purchase,ETH,-0.00005008,""
129992006,2021-11-03 04:02:33,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-03 04:03:42,Spot,Savings Interest,USDT,0.00001839,""
129992006,2021-11-03 04:17:40,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-03 04:22:16,Spot,Savings Interest,DAI,0.00002035,""
129992006,2021-11-03 04:29:25,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-03 04:36:35,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-03 04:41:29,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-03 04:43:47,Spot,Super BNB Mining,DAR,0.10642826,""
129992006,2021-11-03 09:53:28,Spot,ETH 2.0 Staking Rewards,BETH,0.00007961,""
129992006,2021-11-03 21:57:14,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-03 21:57:15,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-03 21:57:15,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-03 21:57:16,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-03 21:57:16,Spot,Savings purchase,USDT,-0.00001839,""
129992006,2021-11-03 22:14:54,Spot,Savings purchase,DAI,-0.00002035,""
129992006,2021-11-04 03:08:13,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-04 03:19:07,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-04 03:23:20,Pool,Pool Distribution,ETH,0.00014460,""
129992006,2021-11-04 03:25:59,Pool,Pool Distribution,ETH,3.4E-7,""
129992006,2021-11-04 03:30:13,Spot,Savings Interest,DAI,0.00002035,""
129992006,2021-11-04 03:36:24,Spot,Savings Interest,USDT,0.00001839,""
129992006,2021-11-04 03:39:14,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-04 03:39:15,Spot,Super BNB Mining,DAR,0.10511726,""
129992006,2021-11-04 03:51:38,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-04 03:51:40,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-04 08:05:08,Spot,ETH 2.0 Staking Rewards,BETH,0.00007958,""
129992006,2021-11-04 21:41:32,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-04 21:41:32,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-04 21:41:37,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-04 21:41:37,Spot,Savings purchase,USDT,-0.00001839,""
129992006,2021-11-04 21:41:37,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-04 22:15:17,Spot,Savings purchase,DAI,-0.00002035,""
129992006,2021-11-05 01:57:09,Pool,Pool Distribution,ETH,0.00024869,""
129992006,2021-11-05 01:57:28,Pool,Pool Distribution,ETH,3.8E-7,""
129992006,2021-11-05 02:01:29,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-05 02:07:27,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-05 02:10:22,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-05 02:13:08,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-05 02:15:05,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-05 02:15:43,Spot,Savings Interest,DAI,0.00002035,""
129992006,2021-11-05 02:34:44,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-05 04:14:52,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-05 04:14:52,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-05 04:14:53,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-05 04:14:57,Spot,Savings purchase,USDT,-0.00001840,""
129992006,2021-11-05 04:14:57,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-05 04:31:06,Spot,Super BNB Mining,DAR,0.02727719,""
129992006,2021-11-05 05:11:45,Spot,Savings purchase,DAI,-0.00002035,""
129992006,2021-11-05 10:40:16,Spot,ETH 2.0 Staking Rewards,BETH,0.00007699,""
129992006,2021-11-05 23:40:06,Spot,Small assets exchange BNB,BNB,0.00392424,""
129992006,2021-11-05 23:40:06,Spot,Small assets exchange BNB,DAR,-0.92328824,""
129992006,2021-11-06 01:38:08,Pool,Pool Distribution,ETH,2.4E-7,""
129992006,2021-11-06 01:44:29,Pool,Pool Distribution,ETH,0.00024688,""
129992006,2021-11-06 02:01:29,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-06 02:13:42,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-06 02:16:15,Spot,Savings Interest,DAI,0.00002036,""
129992006,2021-11-06 02:16:52,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-06 02:23:40,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-06 02:36:01,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-06 02:53:56,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-06 04:04:47,Spot,Super BNB Mining,DAR,0.02706612,""
129992006,2021-11-06 04:12:24,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-06 04:12:25,Spot,Savings purchase,USDT,-0.00001840,""
129992006,2021-11-06 04:12:25,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-06 04:12:25,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-06 04:12:26,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-06 05:05:23,Spot,Savings purchase,DAI,-0.00002036,""
129992006,2021-11-06 08:00:32,Spot,ETH 2.0 Staking Rewards,BETH,0.00007696,""
129992006,2021-11-07 01:45:01,Pool,Pool Distribution,ETH,4.0E-7,""
129992006,2021-11-07 01:45:57,Pool,Pool Distribution,ETH,0.00019105,""
129992006,2021-11-07 02:01:48,Spot,Savings Interest,DAI,0.00002036,""
129992006,2021-11-07 02:05:46,Spot,Savings Interest,XMR,0.00001860,""
129992006,2021-11-07 02:09:46,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-07 02:10:45,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-07 02:21:52,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-07 02:34:59,Spot,Savings Interest,BNB,0.00000671,""
129992006,2021-11-07 02:55:48,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-07 03:51:05,Spot,Super BNB Mining,DAR,0.02635342,""
129992006,2021-11-07 04:10:35,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-07 04:10:35,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-07 04:10:35,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-07 04:10:36,Spot,Savings purchase,USDT,-0.00001840,""
129992006,2021-11-07 04:10:36,Spot,Savings purchase,XMR,-0.00001860,""
129992006,2021-11-07 05:04:32,Spot,Savings purchase,DAI,-0.00002036,""
129992006,2021-11-07 09:42:22,Spot,ETH 2.0 Staking Rewards,BETH,0.00007694,""
129992006,2021-11-07 12:14:43,Spot,Savings Principal redemption,BNB,0.20000000,""
129992006,2021-11-07 12:14:43,Spot,Savings Principal redemption,LDBNB,-0.20000000,""
129992006,2021-11-07 12:15:57,Spot,Sell,BUSD,131.60000000,""
129992006,2021-11-07 12:15:57,Spot,Sell,BNB,-0.20000000,""
129992006,2021-11-07 12:17:55,Spot,Launchpool Interest,DAR,0.16232004,""
129992006,2021-11-07 12:20:22,Spot,Small assets exchange BNB,BNB,0.00071627,""
129992006,2021-11-07 12:20:22,Spot,Small assets exchange BNB,DAR,-0.21573958,""
129992006,2021-11-07 12:21:24,Spot,Savings purchase,BNB,-0.02500000,""
129992006,2021-11-08 01:44:58,Pool,Pool Distribution,ETH,0.00020109,""
129992006,2021-11-08 01:47:41,Pool,Pool Distribution,ETH,2.8E-7,""
129992006,2021-11-08 02:02:01,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-08 02:15:47,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-08 02:15:55,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-08 02:28:03,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-08 02:28:42,Spot,Savings Interest,DAI,0.00002036,""
129992006,2021-11-08 02:39:05,Spot,Savings Interest,BNB,0.00000479,""
129992006,2021-11-08 02:50:28,Spot,Savings Interest,XMR,0.00001861,""
129992006,2021-11-08 03:54:26,Spot,Super BNB Mining,DAR,0.02286498,""
129992006,2021-11-08 04:11:27,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-08 04:11:27,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-08 04:11:27,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-08 04:11:28,Spot,Savings purchase,USDT,-0.00001840,""
129992006,2021-11-08 04:11:28,Spot,Savings purchase,XMR,-0.00001861,""
129992006,2021-11-08 05:04:36,Spot,Savings purchase,DAI,-0.00002036,""
129992006,2021-11-08 08:45:51,Spot,ETH 2.0 Staking Rewards,BETH,0.00007691,""
129992006,2021-11-08 11:11:21,Spot,Launchpool Interest,DAR,0.03904802,""
129992006,2021-11-08 11:11:43,Spot,Small assets exchange BNB,DAR,-0.06191300,""
129992006,2021-11-08 11:11:43,Spot,Small assets exchange BNB,BNB,0.00018424,""
129992006,2021-11-08 11:15:34,Spot,Deposit,BNB,0.02348680,""
129992006,2021-11-08 11:16:02,Spot,Sell,BUSD,12.84000000,""
129992006,2021-11-08 11:16:02,Spot,Fee,BNB,-0.00001498,""
129992006,2021-11-08 11:16:02,Spot,Sell,BNB,-0.02000000,""
129992006,2021-11-08 18:07:57,Spot,Launchpool Interest,DAR,0.01239625,""
129992006,2021-11-08 18:08:17,Spot,Small assets exchange BNB,DAR,-0.01239625,""
129992006,2021-11-08 18:08:17,Spot,Small assets exchange BNB,BNB,0.00003526,""
129992006,2021-11-08 23:15:50,Spot,Commission Rebate,USDT,0.00230400,""
129992006,2021-11-09 00:59:28,Spot,Commission Rebate,BNB,0.00000127,""
129992006,2021-11-09 01:38:16,Pool,Pool Distribution,ETH,2.4E-7,""
129992006,2021-11-09 01:41:11,Pool,Pool Distribution,ETH,0.00020321,""
129992006,2021-11-09 02:03:06,Spot,Savings Interest,XMR,0.00001861,""
129992006,2021-11-09 02:16:00,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-09 02:19:29,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-09 02:28:00,Spot,Savings Interest,DAI,0.00002036,""
129992006,2021-11-09 02:32:26,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-09 02:37:57,Spot,Savings Interest,BNB,0.00000503,""
129992006,2021-11-09 02:39:09,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-09 04:14:42,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-09 04:14:43,Spot,Savings purchase,USDT,-0.00232240,""
129992006,2021-11-09 04:14:43,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-09 04:14:43,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-09 04:14:44,Spot,Savings purchase,XMR,-0.00001861,""
129992006,2021-11-09 04:47:38,Spot,Super BNB Mining,DAR,0.01963053,""
129992006,2021-11-09 05:09:11,Spot,Savings purchase,DAI,-0.00002036,""
129992006,2021-11-09 08:55:28,Spot,ETH 2.0 Staking Rewards,BETH,0.00007688,""
129992006,2021-11-10 01:43:00,Pool,Pool Distribution,ETH,0.00019074,""
129992006,2021-11-10 01:45:52,Pool,Pool Distribution,ETH,1.5E-7,""
129992006,2021-11-10 03:02:28,Spot,Savings Interest,BUSD,1.1E-7,""
129992006,2021-11-10 03:15:17,Spot,Savings Interest,USDT,0.00001840,""
129992006,2021-11-10 03:26:59,Spot,Savings Interest,XMR,0.00001861,""
129992006,2021-11-10 03:43:08,Spot,Savings Interest,DAI,0.00002037,""
129992006,2021-11-10 03:46:34,Spot,Savings Interest,BNB,0.00000503,""
129992006,2021-11-10 03:47:44,Spot,Savings Interest,BTC,8.2E-7,""
129992006,2021-11-10 03:52:31,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-10 04:15:36,Spot,Super BNB Mining,DAR,0.01955310,""
129992006,2021-11-10 08:45:46,Spot,ETH 2.0 Staking Rewards,BETH,0.00007685,""
129992006,2021-11-10 22:14:41,Spot,Savings purchase,BTC,-8.2E-7,""
129992006,2021-11-10 22:14:41,Spot,Savings purchase,BUSD,-1.1E-7,""
129992006,2021-11-10 22:14:42,Spot,Savings purchase,ETH,-2E-8,""
129992006,2021-11-10 22:14:42,Spot,Savings purchase,XMR,-0.00001861,""
129992006,2021-11-10 22:14:42,Spot,Savings purchase,USDT,-0.00001840,""
129992006,2021-11-10 22:40:44,Spot,Savings purchase,DAI,-0.00002037,""
129992006,2021-11-11 01:44:59,Pool,Pool Distribution,ETH,3.0E-7,""
129992006,2021-11-11 01:48:55,Pool,Pool Distribution,ETH,0.00023544,""
129992006,2021-11-11 02:08:03,Spot,Savings Interest,USDT,0.00001859,""
129992006,2021-11-11 02:15:11,Spot,Savings Interest,ETH,2E-8,""
129992006,2021-11-11 02:18:48,Spot,Savings Interest,DAI,0.00002037,""
129992006,2021-11-11 02:21:37,Spot,Savings Interest,BNB,0.00000503,""
